auth_user_id,exam_name,user_exam_starts_at,actual_mark_percentage,previous_actual_mark_percentage,performance_trend
623ab8abfb492fa5df2a2075,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 13:20:27.784000 UTC,27.0,50.0,Declined
623ab8abfb492fa5df2a2075,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 17:41:25.447000 UTC,71.0,27.0,Improved
623ab8abfb492fa5df2a2075,Class 10 - Weekly MCQ Exam - March 2,2025-03-16 05:50:24.982000 UTC,80.0,71.0,Improved
623ab8abfb492fa5df2a2075,Class 10 - Monthly MCQ Exam - February,2025-03-17 16:54:17.949000 UTC,60.83,80.0,Declined
623ab8abfb492fa5df2a2075,Class 10 - Weekly MCQ Exam - February 2,2025-03-17 17:07:24.476000 UTC,36.67,60.83,Declined
623ab8abfb492fa5df2a2075,Class 10 - Monthly MCQ Exam - March,2025-03-22 15:17:18.270000 UTC,87.5,36.67,Improved
623ab8abfb492fa5df2a2075,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-20 09:13:28.945000 UTC,66.67,87.5,Declined
623ab8abfb492fa5df2a2075,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 15:19:37.500000 UTC,58.33,66.67,Declined
623ab8bbfb492fa5df2a22f0,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 13:06:55.702000 UTC,56.25,,
623ab8bbfb492fa5df2a22f0,Monthly Exam 1 (MCQ),2025-02-01 14:13:57.137000 UTC,62.5,56.25,Improved
623ab8bbfb492fa5df2a22f0,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:40:17.844000 UTC,70.0,62.5,Improved
623ab8bbfb492fa5df2a22f0,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:53:26.671000 UTC,45.83,70.0,Declined
623ab8c4fb492fa5df2a2457,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 13:29:22.326000 UTC,81.25,,
623ab8c4fb492fa5df2a2457,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 19:12:16.143000 UTC,41.0,81.25,Declined
623ab8c4fb492fa5df2a2457,Class 10 - Monthly MCQ Exam - February,2025-03-02 09:26:16.232000 UTC,11.67,41.0,Declined
623ab8d2fb492fa5df2a268e,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:47:45.700000 UTC,68.75,,
623ab8d2fb492fa5df2a268e,Monthly Exam 1 (MCQ),2025-02-01 12:37:34.127000 UTC,70.0,68.75,Improved
623ab8d2fb492fa5df2a268e,Class 10 - Weekly MCQ Exam - February 1,2025-02-11 13:37:00.750000 UTC,80.0,70.0,Improved
623ab8d2fb492fa5df2a268e,সাপ্তাহিক পরীক্ষা - ১,2025-02-12 14:09:45.450000 UTC,81.25,80.0,Improved
623ab8d2fb492fa5df2a268e,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:38:53.574000 UTC,70.83,81.25,Declined
623ab8d2fb492fa5df2a268e,Class 10 - Monthly MCQ Exam - February,2025-03-01 13:02:04.403000 UTC,75.83,70.83,Improved
623ab8d2fb492fa5df2a268e,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 13:25:00.484000 UTC,70.0,75.83,Declined
623ab8d2fb492fa5df2a268e,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 16:35:29.922000 UTC,50.0,70.0,Declined
623ab8d2fb492fa5df2a268e,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 15:50:03.874000 UTC,41.67,50.0,Declined
623ab8e4fb492fa5df2a292f,সাপ্তাহিক পরীক্ষা - ১,2025-02-05 17:07:57.395000 UTC,0.0,,
623ab8e4fb492fa5df2a292f,Monthly Exam 1 (MCQ),2025-02-16 07:33:39.875000 UTC,32.5,0.0,Improved
623ab8e4fb492fa5df2a292f,Monthly Exam 1 (MCQ),2025-02-28 17:52:36.814000 UTC,54.17,32.5,Improved
623ab8e4fb492fa5df2a292f,Class 10 - Monthly MCQ Exam - February,2025-03-01 18:43:28.244000 UTC,32.5,54.17,Declined
623ab8eefb492fa5df2a2ac2,সাপ্তাহিক পরীক্ষা - ১,2025-01-27 09:53:02.947000 UTC,87.5,,
623ab8eefb492fa5df2a2ac2,Monthly Exam 1 (MCQ),2025-02-01 12:54:37.222000 UTC,62.5,87.5,Declined
623ab8eefb492fa5df2a2ac2,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:48:59.318000 UTC,80.0,62.5,Improved
623ab8eefb492fa5df2a2ac2,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 16:06:44.590000 UTC,58.33,80.0,Declined
623ab8eefb492fa5df2a2ac2,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 12:53:20.666000 UTC,65.0,58.33,Improved
623ab8eefb492fa5df2a2ac2,Class 10 - Monthly MCQ Exam - February,2025-03-01 16:49:40.135000 UTC,62.5,65.0,Declined
623ab8eefb492fa5df2a2ac2,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 13:15:12.652000 UTC,55.0,62.5,Declined
623ab8eefb492fa5df2a2ac2,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 11:26:12.805000 UTC,70.83,55.0,Improved
623ab8eefb492fa5df2a2ac2,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 12:39:55.130000 UTC,83.33,70.83,Improved
623ab8eefb492fa5df2a2ac2,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 14:29:48.013000 UTC,91.67,83.33,Improved
623ab928fb492fa5df2a340e,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 15:16:49.427000 UTC,68.75,,
623ab928fb492fa5df2a340e,Monthly Exam 1 (MCQ),2025-02-01 13:27:23.116000 UTC,66.67,68.75,Declined
623ab928fb492fa5df2a340e,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 16:45:42.226000 UTC,85.0,66.67,Improved
623ab928fb492fa5df2a340e,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 15:58:08.886000 UTC,83.33,85.0,Declined
623ab928fb492fa5df2a340e,Class 10 - Weekly MCQ Exam - February 3,2025-02-23 09:03:08.959000 UTC,65.0,83.33,Declined
623ab928fb492fa5df2a340e,Monthly Exam 1 (MCQ),2025-03-03 05:50:13.921000 UTC,58.33,65.0,Declined
623ab928fb492fa5df2a340e,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 15:32:05.845000 UTC,70.83,58.33,Improved
623ab929fb492fa5df2a343c,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 10:05:45.758000 UTC,75.0,,
623ab929fb492fa5df2a343c,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 14:45:39.830000 UTC,80.0,75.0,Improved
623ab929fb492fa5df2a343c,Class 10 - Monthly MCQ Exam - February,2025-03-01 16:42:51.331000 UTC,78.33,80.0,Declined
623ab929fb492fa5df2a343c,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 13:12:21.659000 UTC,70.0,78.33,Declined
623ab95afb492fa5df2a3be6,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 12:43:14.115000 UTC,0.0,,
623ab95afb492fa5df2a3be6,Class 10 - Monthly MCQ Exam - February,2025-03-01 14:25:53.936000 UTC,30.83,0.0,Improved
623ab95afb492fa5df2a3be6,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 14:30:49.503000 UTC,42.0,30.83,Improved
623ab95afb492fa5df2a3be6,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 12:33:30.366000 UTC,0.0,42.0,Declined
623ab95cfb492fa5df2a3c2a,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 12:17:40.670000 UTC,0.0,,
623ab95cfb492fa5df2a3c2a,সাপ্তাহিক পরীক্ষা - ১,2025-01-30 08:41:11.302000 UTC,52.5,0.0,Improved
623ab95cfb492fa5df2a3c2a,Monthly Exam 1 (MCQ),2025-02-01 12:35:48.115000 UTC,62.5,52.5,Improved
623ab95cfb492fa5df2a3c2a,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 10:33:10.912000 UTC,50.0,62.5,Declined
623ab95cfb492fa5df2a3c2a,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 15:07:58.536000 UTC,62.5,50.0,Improved
623ab95cfb492fa5df2a3c2a,Class 10 - Monthly MCQ Exam - February,2025-03-01 13:17:46.415000 UTC,47.5,62.5,Declined
623ab96afb492fa5df2a3e48,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 15:01:00.818000 UTC,75.0,,
623ab96afb492fa5df2a3e48,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 12:56:38.147000 UTC,50.0,75.0,Declined
623ab96afb492fa5df2a3e48,Class 10 - Monthly MCQ Exam - February,2025-03-01 14:05:31.877000 UTC,54.17,50.0,Improved
623ab96afb492fa5df2a3e48,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 14:48:20.378000 UTC,58.33,54.17,Improved
623ab9cffb492fa5df2a4e08,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 13:38:49.918000 UTC,68.75,,
623ab9f2fb492fa5df2a539f,সাপ্তাহিক পরীক্ষা - ১,2025-01-28 12:34:55.813000 UTC,93.75,,
623ab9f2fb492fa5df2a539f,Monthly Exam 1 (MCQ),2025-02-01 14:41:04.480000 UTC,95.83,93.75,Improved
623ab9f2fb492fa5df2a539f,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 11:41:49.103000 UTC,84.17,95.83,Declined
623ab9f2fb492fa5df2a539f,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 12:37:32.982000 UTC,61.0,84.17,Declined
623ab9f2fb492fa5df2a539f,Class 10 - Monthly MCQ Exam - February,2025-03-01 13:57:49.832000 UTC,88.33,61.0,Improved
623ab9f2fb492fa5df2a539f,Class 10 - Weekly MCQ Exam - March 2,2025-03-16 06:48:29.203000 UTC,58.0,88.33,Declined
623ab9f2fb492fa5df2a539f,Class 10 - Monthly MCQ Exam - March,2025-03-23 06:06:06.872000 UTC,85.83,58.0,Improved
623aba2cfb492fa5df2a5c9f,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 05:19:56.824000 UTC,31.25,,
623aba2cfb492fa5df2a5c9f,Monthly Exam 1 (MCQ),2025-02-01 14:43:06.721000 UTC,54.17,31.25,Improved
623aba2cfb492fa5df2a5c9f,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 09:20:26.542000 UTC,75.0,54.17,Improved
623aba2cfb492fa5df2a5c9f,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 14:54:28.160000 UTC,0.0,75.0,Declined
623aba2cfb492fa5df2a5c9f,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 13:19:55.132000 UTC,75.0,0.0,Improved
623aba31fb492fa5df2a5d79,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:35:01.055000 UTC,62.5,,
623aba31fb492fa5df2a5d79,Class 10 - Weekly MCQ Exam - February 1,2025-02-12 14:06:51.009000 UTC,30.0,62.5,Declined
623aba31fb492fa5df2a5d79,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:55:07.175000 UTC,0.0,30.0,Declined
623aba31fb492fa5df2a5d79,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-21 13:58:42.118000 UTC,0.0,0.0,Same
623abacbfb492fa5df2a75a8,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:38:23.660000 UTC,87.5,,
623abacbfb492fa5df2a75a8,Monthly Exam 1 (MCQ),2025-02-01 12:36:49.412000 UTC,62.5,87.5,Declined
623abacbfb492fa5df2a75a8,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 16:02:22.999000 UTC,76.67,62.5,Improved
623abb50fb492fa5df2a8a8c,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:35:22.115000 UTC,95.0,,
623abb50fb492fa5df2a8a8c,Monthly Exam 1 (MCQ),2025-02-01 12:40:03.396000 UTC,87.5,95.0,Declined
623abb50fb492fa5df2a8a8c,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 13:37:04.760000 UTC,65.0,87.5,Declined
623abbadfb492fa5df2a98e7,Monthly Exam 1 (MCQ),2025-02-01 13:07:39.437000 UTC,66.67,,
623abbadfb492fa5df2a98e7,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 15:42:04.674000 UTC,50.0,66.67,Declined
623abbadfb492fa5df2a98e7,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 13:29:51.877000 UTC,75.0,50.0,Improved
623abbadfb492fa5df2a98e7,Class 10 - Monthly MCQ Exam - March,2025-03-22 12:50:00.585000 UTC,91.67,75.0,Improved
623abbadfb492fa5df2a98e7,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 13:51:08.582000 UTC,83.33,91.67,Declined
623abbadfb492fa5df2a98e7,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 12:44:05.603000 UTC,66.67,83.33,Declined
623abbdbfb492fa5df2aa029,Monthly Exam 1 (MCQ),2025-02-02 07:35:21.284000 UTC,19.17,,
623abc17fb492fa5df2aa99d,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 13:47:35.300000 UTC,75.0,,
623abc17fb492fa5df2aa99d,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 13:37:09.463000 UTC,56.25,75.0,Declined
623abc17fb492fa5df2aa99d,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 13:42:46.328000 UTC,62.5,56.25,Improved
623abc17fb492fa5df2aa99d,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 16:56:49.931000 UTC,75.0,62.5,Improved
623abc17fb492fa5df2aa99d,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 17:01:01.879000 UTC,75.0,75.0,Same
623abc17fb492fa5df2aa99d,Monthly Exam 1 (MCQ),2025-02-01 12:35:52.894000 UTC,87.5,75.0,Improved
623abc17fb492fa5df2aa99d,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 15:44:30.601000 UTC,70.0,87.5,Declined
623abc17fb492fa5df2aa99d,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 13:22:36.997000 UTC,79.17,70.0,Improved
623abc17fb492fa5df2aa99d,Class 10 - Monthly MCQ Exam - February,2025-03-01 16:21:29.040000 UTC,75.0,79.17,Declined
623abc17fb492fa5df2aa99d,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 15:25:26.008000 UTC,95.0,75.0,Improved
623abc17fb492fa5df2aa99d,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 16:22:01.702000 UTC,85.0,95.0,Declined
623abc17fb492fa5df2aa99d,Class 10 - Monthly MCQ Exam - March,2025-03-22 15:51:48.325000 UTC,79.17,85.0,Declined
623abc69fb492fa5df2ab667,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 13:06:00.854000 UTC,93.75,,
623abc73fb492fa5df2ab7e3,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:55:14.229000 UTC,37.5,,
623abc75fb492fa5df2ab84a,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 15:13:18.006000 UTC,75.0,,
623abc75fb492fa5df2ab84a,সাপ্তাহিক পরীক্ষা - ১,2025-02-08 15:30:14.591000 UTC,56.25,75.0,Declined
623abc75fb492fa5df2ab84a,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:55:48.285000 UTC,70.83,56.25,Improved
623abc75fb492fa5df2ab84a,Monthly Exam 1 (MCQ),2025-02-17 14:04:58.187000 UTC,62.5,70.83,Declined
623abc75fb492fa5df2ab84a,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 14:48:41.259000 UTC,65.0,62.5,Improved
623abc75fb492fa5df2ab84a,Class 10 - Monthly MCQ Exam - February,2025-03-01 13:45:48.870000 UTC,70.83,65.0,Improved
623abc75fb492fa5df2ab84a,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 14:32:11.451000 UTC,25.0,70.83,Declined
623abc84fb492fa5df2aba9b,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:55:53.898000 UTC,50.0,,
623abc84fb492fa5df2aba9b,সাপ্তাহিক পরীক্ষা - ১,2025-02-17 14:05:54.795000 UTC,0.0,50.0,Declined
623abc84fb492fa5df2aba9b,Class 10 - Monthly MCQ Exam - March,2025-03-22 12:42:03.677000 UTC,33.33,0.0,Improved
623abc84fb492fa5df2aba9b,সাপ্তাহিক পরীক্ষা - ১,2025-04-24 17:51:06.246000 UTC,0.0,33.33,Declined
623abca6fb492fa5df2abfee,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 12:51:27.337000 UTC,79.17,,
623abccdfb492fa5df2ac61d,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 13:47:52.346000 UTC,43.75,,
623abccdfb492fa5df2ac61d,Monthly Exam 1 (MCQ),2025-02-01 12:42:33.730000 UTC,45.83,43.75,Improved
623abccdfb492fa5df2ac61d,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 13:51:22.772000 UTC,41.67,45.83,Declined
623abccdfb492fa5df2ac61d,Class 10 - Weekly MCQ Exam - April 1,2025-04-14 12:06:39.982000 UTC,0.0,41.67,Declined
623abd09fb492fa5df2acf82,Monthly Exam 1 (MCQ),2025-02-02 13:21:55.841000 UTC,58.33,,
623abd09fb492fa5df2acf82,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 06:48:42.840000 UTC,85.0,58.33,Improved
623abd09fb492fa5df2acf82,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 13:33:07.055000 UTC,66.67,85.0,Declined
623abd09fb492fa5df2acf82,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 12:52:44.750000 UTC,41.67,66.67,Declined
623abe8bfb492fa5df2b0c09,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 13:09:37.827000 UTC,68.75,,
623abe8bfb492fa5df2b0c09,Monthly Exam 1 (MCQ),2025-02-01 17:25:05.385000 UTC,66.67,68.75,Declined
623abf33fb492fa5df2b259d,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 12:36:49.339000 UTC,35.0,,
623abf33fb492fa5df2b259d,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 12:37:04.474000 UTC,35.0,35.0,Same
623abf33fb492fa5df2b259d,Class 10 - Monthly MCQ Exam - March,2025-03-22 12:32:59.977000 UTC,0.0,35.0,Declined
623abf33fb492fa5df2b259d,Class 10 - Monthly MCQ Exam - March,2025-03-22 12:33:20.294000 UTC,33.33,0.0,Improved
623abf33fb492fa5df2b259d,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 12:34:10.871000 UTC,8.33,33.33,Declined
623abf33fb492fa5df2b259d,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 13:37:47.138000 UTC,25.0,8.33,Improved
623abf33fb492fa5df2b259d,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 12:32:54.112000 UTC,33.33,25.0,Improved
623abf38fb492fa5df2b2664,Monthly Exam 1 (MCQ),2025-02-06 11:16:20.397000 UTC,30.83,,
623ac061fb492fa5df2b5443,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:39:41.298000 UTC,93.75,,
623ac061fb492fa5df2b5443,Monthly Exam 1 (MCQ),2025-02-01 13:39:01.412000 UTC,83.33,93.75,Declined
623ac061fb492fa5df2b5443,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:52:18.746000 UTC,54.17,83.33,Declined
623ac061fb492fa5df2b5443,Class 10 - Monthly MCQ Exam - February,2025-03-01 12:46:47.763000 UTC,62.5,54.17,Improved
623ac061fb492fa5df2b5443,Class 10 - Weekly MCQ Exam - March 1,2025-03-09 08:39:28.032000 UTC,65.0,62.5,Improved
623ac061fb492fa5df2b5443,Class 10 - Weekly MCQ Exam - February 3,2025-03-15 06:12:19.587000 UTC,-10.0,65.0,Declined
623ac061fb492fa5df2b5443,Class 10 - Weekly MCQ Exam - February 3,2025-03-15 06:18:24.909000 UTC,0.0,-10.0,Improved
623ac061fb492fa5df2b5443,Class 10 - Weekly MCQ Exam - February 3,2025-04-14 08:40:28.062000 UTC,0.0,0.0,Same
623ac061fb492fa5df2b5443,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 13:56:08.976000 UTC,36.67,0.0,Improved
623ac268fb492fa5df2ba3fb,Monthly Exam 1 (MCQ),2025-02-02 12:52:55.136000 UTC,91.67,,
623ac3a3fb492fa5df2bd3fc,Monthly Exam 1 (MCQ),2025-02-01 12:39:15.998000 UTC,41.67,,
623ac3a3fb492fa5df2bd3fc,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:31:48.315000 UTC,20.0,41.67,Declined
623ac3a3fb492fa5df2bd3fc,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:59:17.468000 UTC,33.33,20.0,Improved
623ac3a3fb492fa5df2bd3fc,Class 10 - Monthly MCQ Exam - February,2025-03-01 14:43:32.979000 UTC,58.33,33.33,Improved
623ac404fb492fa5df2be2dc,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 13:27:10.210000 UTC,37.5,,
623ac404fb492fa5df2be2dc,Monthly Exam 1 (MCQ),2025-02-06 12:43:05.057000 UTC,37.5,37.5,Same
623ac40ffb492fa5df2be482,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 14:41:49.422000 UTC,75.0,,
623ac40ffb492fa5df2be482,Monthly Exam 1 (MCQ),2025-02-02 07:31:18.273000 UTC,33.33,75.0,Declined
623ac40ffb492fa5df2be482,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 11:50:35.678000 UTC,0.0,33.33,Declined
623ac40ffb492fa5df2be482,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 11:50:38.890000 UTC,0.0,0.0,Same
623ac40ffb492fa5df2be482,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 17:08:47.049000 UTC,30.0,0.0,Improved
623ac4fbfb492fa5df2c088a,Monthly Exam 1 (MCQ),2025-02-02 09:32:14.219000 UTC,50.0,,
623ac536fb492fa5df2c1193,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:35:15.015000 UTC,81.25,,
623ac536fb492fa5df2c1193,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 12:31:50.529000 UTC,75.0,81.25,Declined
623ac536fb492fa5df2c1193,Monthly Exam 1 (MCQ),2025-02-01 19:12:11.536000 UTC,83.33,75.0,Improved
623ac536fb492fa5df2c1193,Class 10 - Weekly MCQ Exam - February 3,2025-02-23 12:25:46.760000 UTC,20.0,83.33,Declined
623ac582fb492fa5df2c1d17,Monthly Exam 1 (MCQ),2025-02-01 14:19:09.916000 UTC,62.5,,
623ac5abfb492fa5df2c2367,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:33:52.666000 UTC,93.75,,
623ac5abfb492fa5df2c2367,Monthly Exam 1 (MCQ),2025-02-01 12:41:47.987000 UTC,87.5,93.75,Declined
623ac5abfb492fa5df2c2367,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 15:00:52.632000 UTC,75.0,87.5,Declined
623ac5abfb492fa5df2c2367,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 03:50:40.342000 UTC,87.5,75.0,Improved
623ac5abfb492fa5df2c2367,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 17:11:03.350000 UTC,67.0,87.5,Declined
623ac5abfb492fa5df2c2367,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 12:50:11.658000 UTC,95.83,67.0,Improved
623ac5abfb492fa5df2c2367,Class 10 - Weekly MCQ Exam - March 2,2025-04-13 13:08:52.925000 UTC,60.0,95.83,Declined
623ac5fffb492fa5df2c300a,সাপ্তাহিক পরীক্ষা - ১,2025-04-15 07:49:26.392000 UTC,56.25,,
623ac604fb492fa5df2c30de,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 15:24:19.000000 UTC,0.0,,
623ac604fb492fa5df2c30de,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 16:06:57.423000 UTC,31.25,0.0,Improved
623ac604fb492fa5df2c30de,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 16:41:49.579000 UTC,43.75,31.25,Improved
623ac604fb492fa5df2c30de,সাপ্তাহিক পরীক্ষা - ১,2025-01-27 13:13:50.363000 UTC,68.75,43.75,Improved
623ac604fb492fa5df2c30de,সাপ্তাহিক পরীক্ষা - ১,2025-01-27 13:24:35.090000 UTC,68.75,68.75,Same
623ac604fb492fa5df2c30de,Monthly Exam 1 (MCQ),2025-02-01 12:42:46.395000 UTC,87.5,68.75,Improved
623ac604fb492fa5df2c30de,Monthly Exam 1 (MCQ),2025-02-09 12:13:54.561000 UTC,62.5,87.5,Declined
623ac604fb492fa5df2c30de,Class 10 - Weekly MCQ Exam - February 1,2025-02-10 02:13:16.042000 UTC,26.0,62.5,Declined
623ac604fb492fa5df2c30de,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:46:23.589000 UTC,33.33,26.0,Improved
623ac604fb492fa5df2c30de,Class 10 - Monthly MCQ Exam - February,2025-03-01 12:46:01.862000 UTC,70.83,33.33,Improved
623ac604fb492fa5df2c30de,Class 10 - Weekly MCQ Exam - March 1,2025-03-09 09:35:31.421000 UTC,65.0,70.83,Declined
623ac604fb492fa5df2c30de,Class 10 - Weekly MCQ Exam - March 2,2025-03-16 04:49:49.879000 UTC,75.0,65.0,Improved
623ac604fb492fa5df2c30de,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 12:36:50.139000 UTC,79.17,75.0,Improved
623ac604fb492fa5df2c30de,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 12:38:45.830000 UTC,91.67,79.17,Improved
623ac604fb492fa5df2c30de,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 12:34:05.847000 UTC,83.33,91.67,Declined
623ac694fb492fa5df2c46e3,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:38:02.638000 UTC,81.25,,
623ac694fb492fa5df2c46e3,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 13:57:44.832000 UTC,100.0,81.25,Improved
623ac694fb492fa5df2c46e3,সাপ্তাহিক পরীক্ষা - ১,2025-02-04 14:09:16.301000 UTC,23.75,100.0,Declined
623ac694fb492fa5df2c46e3,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 12:58:10.360000 UTC,40.0,23.75,Improved
623ac6fffb492fa5df2c5701,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 12:07:30.791000 UTC,43.75,,
623ac6fffb492fa5df2c5701,Monthly Exam 1 (MCQ),2025-02-02 07:09:45.980000 UTC,29.17,43.75,Declined
623ac6fffb492fa5df2c5701,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 11:36:02.053000 UTC,55.83,29.17,Improved
623ac775fb492fa5df2c693d,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:36:26.509000 UTC,75.0,,
623ac775fb492fa5df2c693d,Monthly Exam 1 (MCQ),2025-02-01 15:34:44.164000 UTC,16.67,75.0,Declined
623ac775fb492fa5df2c693d,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 15:42:57.730000 UTC,35.0,16.67,Improved
623ac775fb492fa5df2c693d,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 11:38:55.639000 UTC,4.17,35.0,Declined
623ac77bfb492fa5df2c6a13,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 14:00:41.784000 UTC,83.33,,
623ac77bfb492fa5df2c6a13,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 13:36:22.885000 UTC,58.33,83.33,Declined
623ac77bfb492fa5df2c6a13,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 13:28:35.719000 UTC,91.67,58.33,Improved
623ac8e1fb492fa5df2ca08e,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 13:16:37.204000 UTC,100.0,,
